TableSchema	TableName	ColumnName	Type	Length	Prec	Scale	Nullable	IsIdentity
dbo	TIPO_OCORRENCIA	BL_OBRIGATORIO_VITIMA	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA	BL_OBRIGATORIO_VITIMA_FATAL	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA	BL_OBRIGATORIO_ANIMAL	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA	BL_OBRIGATORIO_VEICULO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA	CD_STATUS	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA	DH_TIMESTAMP	datetime	8	23	3	YES	NO
dbo	TIPO_OCORRENCIA	BL_PACIENTE	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA	BL_PRODUTO_PERIGOSO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA	BL_OBSERVACAO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA	BL_INCENDIO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA	BL_PROVIDENCIA	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA	BL_ANEXO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA	BL_OBJETO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA	BL_RECURSO_EXTERNO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA	BL_CONSERVACAO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA	BL_ACIDENTE	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA	BL_OBRIGATORIO_OBJETO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA	BL_OBRIGATORIO_PATRIMONIO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA	BL_OBRIGATORIO_INCENDIO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA	TEMPO_ALERTA_1	int	4	10	0	YES	NO
dbo	TIPO_OCORRENCIA	TEMPO_ALERTA_2	int	4	10	0	YES	NO
dbo	TIPO_OCORRENCIA	TEMPO_ALERTA_3	int	4	10	0	YES	NO
dbo	TIPO_OCORRENCIA	ICONE	varchar	4000	0	0	YES	NO
dbo	TIPO_OCORRENCIA	BL_OBRIGATORIO_PROVIDENCIA	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA	BL_OBRIGATORIO_RECURSO_EXTERNO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA	BL_OBRIGATORIO_CONGESTIONAMENTO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA	BL_AUXILIO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA	CD_CLASSE_OCORRENCIA	int	4	10	0	YES	NO
dbo	TIPO_OCORRENCIA	BL_SUBTIPO_OCORRENCIA	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA	BL_QUANTIDADE_CONSERVA	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA	DOMINIO_TOR	varchar	500	0	0	YES	NO
dbo	TIPO_OCORRENCIA	BL_INCIDENTE	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA	ALIAS_PAINEL	varchar	100	0	0	YES	NO
dbo	TIPO_OCORRENCIA	BL_DINAMICA_OCORRENCIA	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA	DH_INICIO	datetime2	8	27	7	NO	NO
dbo	TIPO_OCORRENCIA	DH_FIM	datetime2	8	27	7	NO	NO
dbo	TIPO_OCORRENCIA	BL_CARGA_ESPECIAL	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA	BL_OBRA	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA	BL_FILTRO_TIPO_OCORRENCIA	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA	BL_EXIGE_TIPO_ACIDENTE	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP	CD_TIPO_OCORRENCIA	int	4	10	0	NO	YES
dbo	TIPO_OCORRENCIA_BKP	CD_GRUPO_TIPO_OCORRENCIA	int	4	10	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP	CD_GRAVIDADE_OCORRENCIA	int	4	10	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP	NOME	varchar	100	0	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP	SIGLA	varchar	50	0	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP	BL_SINOTICO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP	DESCRICAO	varchar	100	0	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP	CD_ICONE_OCORRENCIA	int	4	10	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP	MAX_DESLOCAMENTO	int	4	10	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP	MAX_CHEGADA	int	4	10	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP	MAX_OCORRENCIA	int	4	10	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP	BL_CONGESTIONAMENTO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP	BL_ANIMAL	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP	BL_VITIMA	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP	BL_VEICULO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP	BL_RECURSO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP	BL_DANO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP	BL_OBRIGATORIO_VITIMA	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP	BL_OBRIGATORIO_VITIMA_FATAL	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP	BL_OBRIGATORIO_ANIMAL	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP	BL_OBRIGATORIO_VEICULO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP	CD_STATUS	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP	DH_TIMESTAMP	datetime	8	23	3	YES	NO
dbo	TIPO_OCORRENCIA_BKP	BL_PACIENTE	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP	BL_PRODUTO_PERIGOSO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP	BL_OBSERVACAO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP	BL_INCENDIO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP	BL_PROVIDENCIA	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP	BL_ANEXO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP	BL_OBJETO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP	BL_RECURSO_EXTERNO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP	BL_CONSERVACAO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP	BL_ACIDENTE	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP	BL_OBRIGATORIO_OBJETO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP	BL_OBRIGATORIO_PATRIMONIO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP	BL_OBRIGATORIO_INCENDIO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP	TEMPO_ALERTA_1	int	4	10	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP	TEMPO_ALERTA_2	int	4	10	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP	TEMPO_ALERTA_3	int	4	10	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP	ICONE	varchar	4000	0	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP	BL_OBRIGATORIO_PROVIDENCIA	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP	BL_OBRIGATORIO_RECURSO_EXTERNO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP	BL_OBRIGATORIO_CONGESTIONAMENTO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP	BL_AUXILIO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP	CD_CLASSE_OCORRENCIA	int	4	10	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP	BL_SUBTIPO_OCORRENCIA	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP	BL_QUANTIDADE_CONSERVA	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP	DOMINIO_TOR	varchar	500	0	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP	BL_INCIDENTE	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP	ALIAS_PAINEL	varchar	100	0	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP	BL_DINAMICA_OCORRENCIA	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_13092023	CD_TIPO_OCORRENCIA	int	4	10	0	NO	YES
dbo	TIPO_OCORRENCIA_BKP_13092023	CD_GRUPO_TIPO_OCORRENCIA	int	4	10	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_13092023	CD_GRAVIDADE_OCORRENCIA	int	4	10	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_13092023	NOME	varchar	100	0	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_13092023	SIGLA	varchar	50	0	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_13092023	BL_SINOTICO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_13092023	DESCRICAO	varchar	100	0	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_13092023	CD_ICONE_OCORRENCIA	int	4	10	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_13092023	MAX_DESLOCAMENTO	int	4	10	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_13092023	MAX_CHEGADA	int	4	10	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_13092023	MAX_OCORRENCIA	int	4	10	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_13092023	BL_CONGESTIONAMENTO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_13092023	BL_ANIMAL	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_13092023	BL_VITIMA	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_13092023	BL_VEICULO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_13092023	BL_RECURSO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_13092023	BL_DANO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_13092023	BL_OBRIGATORIO_VITIMA	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_13092023	BL_OBRIGATORIO_VITIMA_FATAL	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_13092023	BL_OBRIGATORIO_ANIMAL	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_13092023	BL_OBRIGATORIO_VEICULO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_13092023	CD_STATUS	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_13092023	DH_TIMESTAMP	datetime	8	23	3	YES	NO
dbo	TIPO_OCORRENCIA_BKP_13092023	BL_PACIENTE	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_13092023	BL_PRODUTO_PERIGOSO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_13092023	BL_OBSERVACAO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_13092023	BL_INCENDIO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_13092023	BL_PROVIDENCIA	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_13092023	BL_ANEXO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_13092023	BL_OBJETO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_13092023	BL_RECURSO_EXTERNO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_13092023	BL_CONSERVACAO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_13092023	BL_ACIDENTE	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_13092023	BL_OBRIGATORIO_OBJETO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_13092023	BL_OBRIGATORIO_PATRIMONIO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_13092023	BL_OBRIGATORIO_INCENDIO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_13092023	TEMPO_ALERTA_1	int	4	10	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_13092023	TEMPO_ALERTA_2	int	4	10	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_13092023	TEMPO_ALERTA_3	int	4	10	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_13092023	ICONE	varchar	4000	0	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_13092023	BL_OBRIGATORIO_PROVIDENCIA	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_13092023	BL_OBRIGATORIO_RECURSO_EXTERNO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_13092023	BL_OBRIGATORIO_CONGESTIONAMENTO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_13092023	BL_AUXILIO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_13092023	CD_CLASSE_OCORRENCIA	int	4	10	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_13092023	BL_SUBTIPO_OCORRENCIA	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_13092023	BL_QUANTIDADE_CONSERVA	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_13092023	DOMINIO_TOR	varchar	500	0	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_13092023	BL_INCIDENTE	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_13092023	ALIAS_PAINEL	varchar	100	0	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_13092023	BL_DINAMICA_OCORRENCIA	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_21022023	CD_TIPO_OCORRENCIA	int	4	10	0	NO	YES
dbo	TIPO_OCORRENCIA_BKP_21022023	CD_GRUPO_TIPO_OCORRENCIA	int	4	10	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_21022023	CD_GRAVIDADE_OCORRENCIA	int	4	10	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_21022023	NOME	varchar	100	0	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_21022023	SIGLA	varchar	50	0	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_21022023	BL_SINOTICO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_21022023	DESCRICAO	varchar	100	0	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_21022023	CD_ICONE_OCORRENCIA	int	4	10	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_21022023	MAX_DESLOCAMENTO	int	4	10	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_21022023	MAX_CHEGADA	int	4	10	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_21022023	MAX_OCORRENCIA	int	4	10	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_21022023	BL_CONGESTIONAMENTO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_21022023	BL_ANIMAL	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_21022023	BL_VITIMA	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_21022023	BL_VEICULO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_21022023	BL_RECURSO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_21022023	BL_DANO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_21022023	BL_OBRIGATORIO_VITIMA	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_21022023	BL_OBRIGATORIO_VITIMA_FATAL	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_21022023	BL_OBRIGATORIO_ANIMAL	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_21022023	BL_OBRIGATORIO_VEICULO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_21022023	CD_STATUS	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_21022023	DH_TIMESTAMP	datetime	8	23	3	YES	NO
dbo	TIPO_OCORRENCIA_BKP_21022023	BL_PACIENTE	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_21022023	BL_PRODUTO_PERIGOSO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_21022023	BL_OBSERVACAO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_21022023	BL_INCENDIO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_21022023	BL_PROVIDENCIA	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_21022023	BL_ANEXO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_21022023	BL_OBJETO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_21022023	BL_RECURSO_EXTERNO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_21022023	BL_CONSERVACAO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_21022023	BL_ACIDENTE	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_21022023	BL_OBRIGATORIO_OBJETO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_21022023	BL_OBRIGATORIO_PATRIMONIO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_21022023	BL_OBRIGATORIO_INCENDIO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_21022023	TEMPO_ALERTA_1	int	4	10	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_21022023	TEMPO_ALERTA_2	int	4	10	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_21022023	TEMPO_ALERTA_3	int	4	10	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_21022023	ICONE	varchar	4000	0	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_21022023	BL_OBRIGATORIO_PROVIDENCIA	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_21022023	BL_OBRIGATORIO_RECURSO_EXTERNO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_21022023	BL_OBRIGATORIO_CONGESTIONAMENTO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_21022023	BL_AUXILIO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_21022023	CD_CLASSE_OCORRENCIA	int	4	10	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_21022023	BL_SUBTIPO_OCORRENCIA	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_21022023	BL_QUANTIDADE_CONSERVA	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_21022023	DOMINIO_TOR	varchar	500	0	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_21022023	BL_INCIDENTE	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_21022023	ALIAS_PAINEL	varchar	100	0	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_21022023	BL_DINAMICA_OCORRENCIA	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_23032024	CD_TIPO_OCORRENCIA	int	4	10	0	NO	YES
dbo	TIPO_OCORRENCIA_BKP_23032024	CD_GRUPO_TIPO_OCORRENCIA	int	4	10	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_23032024	CD_GRAVIDADE_OCORRENCIA	int	4	10	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_23032024	NOME	varchar	100	0	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_23032024	SIGLA	varchar	50	0	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_23032024	BL_SINOTICO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_23032024	DESCRICAO	varchar	100	0	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_23032024	CD_ICONE_OCORRENCIA	int	4	10	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_23032024	MAX_DESLOCAMENTO	int	4	10	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_23032024	MAX_CHEGADA	int	4	10	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_23032024	MAX_OCORRENCIA	int	4	10	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_23032024	BL_CONGESTIONAMENTO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_23032024	BL_ANIMAL	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_23032024	BL_VITIMA	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_23032024	BL_VEICULO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_23032024	BL_RECURSO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_23032024	BL_DANO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_23032024	BL_OBRIGATORIO_VITIMA	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_23032024	BL_OBRIGATORIO_VITIMA_FATAL	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_23032024	BL_OBRIGATORIO_ANIMAL	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_23032024	BL_OBRIGATORIO_VEICULO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_23032024	CD_STATUS	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_23032024	DH_TIMESTAMP	datetime	8	23	3	YES	NO
dbo	TIPO_OCORRENCIA_BKP_23032024	BL_PACIENTE	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_23032024	BL_PRODUTO_PERIGOSO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_23032024	BL_OBSERVACAO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_23032024	BL_INCENDIO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_23032024	BL_PROVIDENCIA	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_23032024	BL_ANEXO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_23032024	BL_OBJETO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_23032024	BL_RECURSO_EXTERNO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_23032024	BL_CONSERVACAO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_23032024	BL_ACIDENTE	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_23032024	BL_OBRIGATORIO_OBJETO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_23032024	BL_OBRIGATORIO_PATRIMONIO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_23032024	BL_OBRIGATORIO_INCENDIO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_23032024	TEMPO_ALERTA_1	int	4	10	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_23032024	TEMPO_ALERTA_2	int	4	10	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_23032024	TEMPO_ALERTA_3	int	4	10	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_23032024	ICONE	varchar	4000	0	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_23032024	BL_OBRIGATORIO_PROVIDENCIA	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_23032024	BL_OBRIGATORIO_RECURSO_EXTERNO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_23032024	BL_OBRIGATORIO_CONGESTIONAMENTO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_23032024	BL_AUXILIO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_23032024	CD_CLASSE_OCORRENCIA	int	4	10	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_23032024	BL_SUBTIPO_OCORRENCIA	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_23032024	BL_QUANTIDADE_CONSERVA	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_23032024	DOMINIO_TOR	varchar	500	0	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_23032024	BL_INCIDENTE	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_23032024	ALIAS_PAINEL	varchar	100	0	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_23032024	BL_DINAMICA_OCORRENCIA	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_25092023	CD_TIPO_OCORRENCIA	int	4	10	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_25092023	CD_GRUPO_TIPO_OCORRENCIA	int	4	10	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_25092023	CD_GRAVIDADE_OCORRENCIA	int	4	10	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_25092023	NOME	varchar	100	0	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_25092023	SIGLA	varchar	50	0	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_25092023	BL_SINOTICO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_25092023	DESCRICAO	varchar	100	0	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_25092023	CD_ICONE_OCORRENCIA	int	4	10	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_25092023	MAX_DESLOCAMENTO	int	4	10	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_25092023	MAX_CHEGADA	int	4	10	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_25092023	MAX_OCORRENCIA	int	4	10	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_25092023	BL_CONGESTIONAMENTO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_25092023	BL_ANIMAL	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_25092023	BL_VITIMA	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_25092023	BL_VEICULO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_25092023	BL_RECURSO	bit	1	1	0	YES	NO
dbo	TIPO_OCORRENCIA_BKP_25092023	BL_DANO	bit	1	1	0	YES	NO
